id,name,rank,parent_id,size
3023553,Candidatus Oxydemutatoraceae,7,135613,4
3023555,Candidatus Porifericomitales,6,1236,4
3023556,Candidatus Porifericomitaceae,7,3023555,3
3023558,Candidatus Azotimanducaceae,7,72274,9
3023561,Candidatus Foliamicales,6,1236,2
3023562,Candidatus Foliamicaceae,7,3023561,2
3023783,Desulfobacteriaceae,7,213118,19
3023805,Desulfocucumaceae,7,186802,4
3023962,Newtoniellidae,7,3696304,1
3024083,Polyarthra,6,72037,32
3024158,Cyclonatronaceae,7,1853223,4
3024225,Thermospiraceae,7,1643687,2
3024405,Pelobacteraceae,7,69541,1
3024408,Syntrophobacteria,5,200940,100
3024411,Desulfobulbales,6,3031451,391
3024414,Desulfatiglandales,6,3024418,7
3024418,Desulfobacteria,5,200940,358
3024422,Desulfurivibrionaceae,7,3024411,1
3024550,Phaeocystidibacteraceae,7,200644,3
3024551,Owenweeksiaceae,7,200644,11
3025479,Entrophosporaceae,7,3059595,61
3026514,Cerasommatidiidae,7,7041,2
3027942,Thermomicrobiota,4,3379134,34
3028117,Cyanophyceae,5,1117,21975
3028843,Malacalcyonacea,6,6101,2840
3028851,Scleralcyonacea,6,6101,1909
3028874,Ardissoneales,6,589449,6
3028875,Ardissoneaceae,7,3028874,6
3029085,Aminithiophilaceae,7,649776,2
3029086,Acetomicrobiaceae,7,649776,19
3029087,Aminobacteriaceae,7,649776,40
3029088,Dethiosulfovibrionaceae,7,649776,26
3029089,Thermovirgaceae,7,649776,7
3029090,Aminiphilaceae,7,649776,5
3029346,Cryptotropidae,7,27871,5
3029363,Acteonemertidae,7,6227,1
3029693,Aproctidae,7,6236,4
3030464,Protorchestiidae,7,6821,7
3030476,Curiotalitridae,7,6821,8
3031142,Magnetospiraceae,7,204441,2
3031143,Magnetovibrionaceae,7,204441,7
3031144,Dongiaceae,7,204441,30
3031145,Novispirillaceae,7,204441,38
3031147,Oceanibaculaceae,7,204441,9
3031418,Bdellovibrionia,5,3018035,245
3031419,Bacteriovoracia,5,3018035,583
3031449,Desulfovibrionia,5,200940,993
3031450,Candidatus Desulfofervidia,5,200940,5
3031451,Desulfobulbia,5,200940,393
3031452,Dissulfuribacteria,5,200940,7
3031453,Dissulfuribacterales,6,3031452,6
3031458,Desulfoplanaceae,7,213115,4
3031459,Desulfonatronovibrionaceae,7,213115,22
3031460,Candidatus Desulfofervidales,6,3031450,4
3031464,Thermodesulfatatoraceae,7,188710,6
3031471,Dissulfuribacteraceae,7,3031453,5
3031618,Amphianthidae,7,6103,2
3031622,Desulfolunaceae,7,213118,6
3031623,Desulforegulaceae,7,213118,3
3031624,Desulfosarcinaceae,7,213118,26
3031625,Desulfatirhabdiaceae,7,213118,4
3031626,Candidatus Magnetomoraceae,7,213118,9
3031627,Desulfatibacillaceae,7,213118,10
3031641,Thermodesulforhabdaceae,7,213462,6
3031646,Desulfarculia,5,200940,25
3031647,Desulfobaccia,5,200940,10
3031648,Syntrophia,5,200940,153
3031649,Syntrophorhabdia,5,200940,43
3031650,Desulfomonilia,5,200940,13
3031651,Desulfuromonadia,5,200940,348
3031652,Deferrisomatia,5,200940,7
3031653,Candidatus Adiutricales,6,3031646,4
3031654,Candidatus Adiutricaceae,7,3031653,3
3031655,Desulfobaccales,6,3031647,9
3031656,Desulfobaccaceae,7,3031655,8
3031657,Desulfomonilales,6,3031650,11
3031658,Desulfomonilaceae,7,3031657,10
3031659,Geopsychrobacteraceae,7,69541,18
3031663,Trichloromonadaceae,7,69541,5
3031664,Geothermobacteraceae,7,69541,7
3031665,Geoalkalibacteraceae,7,69541,7
3031668,Geobacterales,6,3031651,158
3031670,Deferrisomataceae,7,2814222,5
3031712,Polyangiales,6,3701639,159
3031713,Nannocystales,6,3701639,54
3031714,Haliangiales,6,3701639,14
3031715,Candidatus Deferrimicrobiota,4,3696272,5
3031768,Velamentofexidae,7,3696349,4
3031806,Candidatus Electryoneota,4,3379134,5
3031852,Epsilonproteobacteria,5,29547,2584
3031853,Desulfurellia,5,29547,34
3031927,Govanellaceae,7,2066490,1
3032926,Strophomeniidae,7,3698684,3
3033397,Ensiculiferaceae,7,2910,16
3033969,Candidatus Spongiifermentumdales,6,1236,1
3033970,Candidatus Spongiifermentumceae,7,3033969,1
3033994,Candidatus Poriferihabitaceae,7,1617890,5
3035241,Apodomeniidae,7,3698684,1
3035921,Halorutilales,6,183963,2
3035922,Halorutilaceae,7,3035921,1
3036152,Candidatus Jingweiarchaeales,6,3696899,2
3036153,Candidatus Jingweiarchaeaceae,7,3036152,1
3036156,Candidatus Haiyanarchaeaceae,7,3036152,1
3036495,Cephalothecales,6,147550,101
3036766,Magnetospirillaceae,7,204441,8
3036961,Candidatus Njordarchaeota,4,1935183,5
3036962,Candidatus Sigynarchaeota,4,1935183,3
3036974,Candidatus Freyrarchaeia,5,2827219,1
3036975,Candidatus Freyrarchaeales,6,3036974,1
3036976,Candidatus Freyrarchaeaceae,7,3036975,1
3036979,Candidatus Sigynarchaeia,5,3036962,2
3036980,Candidatus Sigynarchaeales,6,3036979,2
3036981,Candidatus Sigynarchaeaceae,7,3036980,1
3036985,Candidatus Njordarchaeia,5,3036961,4
3036986,Candidatus Njordarchaeales,6,3036985,3
3036987,Candidatus Njordarchaeaceae,7,3036986,2
3037713,Anthogorgiidae,7,3028843,27
3037714,Astrogorgiidae,7,3028843,24
3037715,Capnellidae,7,3028843,54
3037717,Carijoidae,7,3028843,14
3037729,Cerveridae,7,3028843,2
3037730,Cladiellidae,7,3028843,135
3037731,Discophytidae,7,3028843,1
3037755,Lieberkuehniidae,7,3696349,3
3037760,Eunicellidae,7,3028843,21
3037761,Euplexauridae,7,3028843,37
3037764,Incrustatidae,7,3028843,7
3037768,Malacacanthidae,7,3028843,1
3037769,Nephthyigorgiidae,7,3028843,6
3037770,Pseudonephtheidae,7,3028843,1
3037771,Pterogorgiidae,7,3028843,24
3037774,Rosgorgiidae,7,3028843,1
3037775,Scleracidae,7,3028843,7
3037776,Sinulariidae,7,3028843,62
3037777,Skamnariidae,7,3028843,1
3037778,Chelidonisididae,7,3028851,1
3037779,Ideogorgiidae,7,3028851,1
3037780,Isidoidae,7,3028851,5
3037781,Pleurogorgiidae,7,3028851,2
3037782,Sarcodictyonidae,7,3028851,9
3037982,Candidatus Bathyarchaeia,5,928852,23
3038134,Spirularia,6,6101,45
3038135,Penicillaria (in: tube anenomes),6,6101,14
3038241,Makawidae,7,6821,65
3039167,Neomoorellales,6,186801,65
3039168,Neomoorellaceae,7,3039167,53
3039169,Calderihabitantaceae,7,3039167,2
3039170,Desulfitibacteraceae,7,3039167,6
3039173,Lacydoniidae,7,6348,4
3039322,Candidatus Lernaellota,4,3696272,2
3039323,Candidatus Lernaellaia,5,3039322,2
3039324,Candidatus Lernaellales,6,3039323,2
3039325,Candidatus Alcyoniellaceae,7,3039324,1
3039326,Candidatus Lernaellaceae,7,3039324,1
3039356,Cavernulicolales,6,2797,3
3039357,Galdieriales,6,2797,62
3039358,Cavernulicolaceae,7,3039356,3
3039359,Galdieriaceae,7,3039357,62
3039631,Candidatus Electryoneia,5,3031806,3
3039632,Candidatus Electryoneales,6,3039631,2
3039633,Candidatus Hatepunaeales,6,3039631,1
3039634,Candidatus Hatepunaeaceae,7,3039633,1
3039636,Candidatus Electryoneaceae,7,3039632,2
3039652,Candidatus Hinthialibacterota,4,3696272,7
3039653,Candidatus Hinthialibacteria,5,3039652,5
3039654,Candidatus Hinthialibacterales,6,3039653,4
3039655,Candidatus Hinthialibacteraceae,7,3039654,4
3039673,Candidatus Ancaeobacteria,5,2093364,1
3039674,Candidatus Ancaeobacterales,6,3039673,1
3039675,Candidatus Ancaeobacteraceae,7,3039674,1
3039682,Candidatus Erginobacteria,5,2093364,4
3039685,Candidatus Erginobacterales,6,3039682,4
3039686,Candidatus Erginobacteraceae,7,3039685,3
3039691,Candidatus Auribacteria,5,2093364,3
3039692,Candidatus Auribacterales,6,3039691,2
3039693,Candidatus Auribacteraceae,7,3039692,2
3039695,Candidatus Theseobacterales,6,3039691,1
3039696,Candidatus Theseobacteraceae,7,3039695,1
3039759,Karschiellidae,7,27434,2
3039761,Candidatus Tritonobacteria,5,2093364,2
3039762,Candidatus Tritonobacterales,6,3039761,1
3039763,Candidatus Tritonobacteraceae,7,3039762,1
3039782,Ruficaulaceae,7,3219,1
3039783,Rhizogemmaceae,7,3219,1
3039787,Dicranellopsidaceae,7,3219,2
3039863,Candidatus Cloacimonadia,5,456828,23
3039864,Candidatus Cloacimonadales,6,3039863,20
3039865,Candidatus Cloacimonadaceae,7,3039864,13
3039985,Nodosilineales,6,3028117,414
3039986,Nodosilineaceae,7,3039985,345
3039989,Desertifilales,6,3028117,66
3040352,Mixobothriidae,7,108298,4
3040680,Hoyosellaceae,7,85007,8
3040708,Peribolosporomycetes,5,5204,3
3040709,Peribolosporales,6,3040708,3
3040710,Peribolosporaceae,7,3040709,3
3041078,Rhinozetidae,7,40634,1
3041390,Anulidentaliidae,7,32585,1
3041393,Calliodentaliidae,7,32585,1
3041394,Laevidentaliidae,7,32585,2
3041576,Leptognathiidae,7,75398,3
3041580,Tanaissuidae,7,75398,1
3041872,Paranarthrurellidae,7,75398,9
3042104,Agogonidae,7,556282,1
3042242,Prunellidae,7,9126,14
3043701,Uniplacotomia,5,10226,29
3043702,Trichoplacea,6,3043701,25
3043704,Hoilungea,6,3043701,4
3043705,Cladtertiidae,7,3043704,1
3043706,Hoilungidae,7,3043704,3
3043776,Hyalogyrinidae,7,3696304,4
3044054,Discamminidae,7,196922,1
3044145,Nodosariata,5,29178,1
3044152,Ammosphaeroidinidae,7,998816,1
3044425,Ainoaviricetes,5,3412607,2
3044426,Atroposvirales,6,3412608,2
3044427,Coyopavirales,6,3412608,3
3044428,Juravirales,6,2731619,4
3044429,Lautamovirales,6,3044425,2
3044430,Magrovirales,6,2731619,3
3044431,Maximonvirales,6,2841637,1
3044432,Nakonvirales,6,2731619,3
3044453,Ahmunviridae,7,3044431,1
3044454,Ahpuchviridae,7,3044432,1
3044455,Aliceevansviridae,7,3696327,252
3044456,Allomimiviridae,7,2732554,3
3044457,Amesuviridae,7,2732538,2
3044458,Aoguangviridae,7,3044430,1
3044459,Arenbergviridae,7,3696327,12
3044460,Bartogtaviriformidae,7,3696325,1
3044461,Brachygtaviriformidae,7,3696325,2
3044462,Chaacviridae,7,3044427,3
3044463,Ekchuahviridae,7,3044432,2
3044464,Fervensviridae,7,3696327,1
3044465,Fredfastierviridae,7,3696327,12
3044466,Grimontviridae,7,3696327,24
3044467,Itzamnaviridae,7,3696325,2
3044468,Kleczkowskaviridae,7,3696327,8
3044469,Mamonoviridae,7,3701687,4
3044470,Mesomimiviridae,7,2732554,3
3044471,Noraviridae,7,464095,5
3044472,Orthoherpesviridae,7,548681,838
3044473,Pootjesviridae,7,3696327,14
3044474,Pungoviridae,7,3696327,1
3044475,Rhodogtaviriformidae,7,3696325,4
3044476,Schizomimiviridae,7,2732554,3
3044477,Skuldviridae,7,3044426,2
3044479,Stanwilliamsviridae,7,3696327,65
3044480,Tosoviridae,7,3151839,3
3044481,Verdandiviridae,7,3696327,3
3044482,Yangangviridae,7,3044428,3
3044483,Yanlukaviridae,7,3044428,1
3046368,Aristaeellaceae,7,186802,3
3046411,Halarsenatibacteraceae,7,53433,5
3046412,Halothermotrichaceae,7,53433,6
3046452,Pseudophyllodromiidae,7,85823,145
3046527,Blattellidae,7,85823,240
3046528,Nyctiboridae,7,85823,19
3046600,Echinimonadaceae,7,135622,6
3047432,Maliibacteriaceae,7,186802,1
3048035,Hippeaceae,7,213113,17
3049522,Thioreductoraceae,7,3696278,6
3049959,Strobiloscyphaceae,7,5185,3
3050005,Limisphaeraceae,7,134621,5
3050006,Fontisphaeraceae,7,134621,2
3050658,Pontiometridae,7,7581,4
3050659,Stephanometridae,7,7581,3
3050660,Catoptometridae,7,7581,2
3051327,Retronectidae,7,3696411,2
3051910,Acropomatiformes,6,186623,260
3051911,Malakichthyidae,7,3051910,8
3053347,Suthepiidae,7,43271,1
3053350,Cryptomastridae,7,43271,3
3054282,Nothoacremoniaceae,7,5125,6
3054283,Neoacremoniaceae,7,5125,5
3054392,Chrysonectriaceae,7,5125,2
3054393,Pseudoniessliaceae,7,5125,1
3055124,Candidatus Hadarchaeota,4,3366610,15
3055126,Candidatus Hadarchaeales,6,1775750,4
3055127,Candidatus Hadarchaeaceae,7,3055126,3
3055471,Bothriembryontidae,7,6527,4
3055559,Carnarechinidae,7,327712,1
3055569,Calymnidae,7,327712,1
3055810,Valsonectriaceae,7,5125,13
3056371,Coraliomargaritaceae,7,415001,16
3056372,Pelagicoccaceae,7,415001,10
3056373,Oceanipulchritudinaceae,7,415001,4
3056374,Cerasicoccaceae,7,415001,11
3056375,Alterococcaceae,7,415000,4
3056649,Candidatus Palauibacteraceae,7,2995212,21
3057159,Brevitalitridae,7,6821,1
3058136,Tendridae,7,10207,1
3058141,Alysidiidae,7,10207,1
3058144,Leiosalpingidae,7,10207,1
3059428,Retractinymphidae,7,285692,1
3059595,Entrophosporales,6,214506,62
3060226,Steroidobacterales,6,1236,23
3061252,Ornithostrongylidae,7,6236,1
3061608,Cheliplanidae,7,27901,1
3061610,Kentrorhagata,6,310836,21
3061616,Neesiidae,7,6227,1
3061619,Piscinquilinidae,7,1312376,1
3061756,Pectocytheridae,7,84318,1
3061919,Maristentoridae,7,5957,1
3061924,Pegidiidae,7,29185,1
3061938,Physetocarididae,7,6683,1
3062237,Megaperidae,7,27871,1
3063415,Candidatus Subterrananammoxibiaceae,7,1127829,1
3064025,Desulfothermaceae,7,213115,4
3064153,Desulfurisporaceae,7,186802,3
3064797,Haladaptataceae,7,2235,67
3064798,Halorubellaceae,7,2235,22
3064819,Momoniidae,7,83136,4
3065287,Tubakiaceae,7,5114,64
3065378,Doliopsidae,7,76838,2
3065382,Pontodoridae,7,6348,1
3067276,Sedimenticolaceae,7,135613,78
3067281,Candidatus Odinarchaeia,5,1936271,3
3067284,Candidatus Odinarchaeales,6,3067281,2
3067285,Candidatus Odinarchaeaceae,7,3067284,1
3067288,Candidatus Asgardarchaeia (ex Tamarit et al. 2024),5,3701079,5
3067289,Candidatus Asgardarchaeales (ex Tamarit et al. 2024),6,3067288,4
3067290,Candidatus Asgardarchaeaceae,7,3067289,3
3068700,Monobryozoidae,7,51985,1
3069078,Grandevirales,6,2731619,8
3069281,Anaerocyclidiidae,7,3696806,8
3069424,Trombellidae,7,83136,2
3069432,Allotanaupodidae,7,83136,1
3069435,Achaemenothrombiidae,7,83136,1
3069673,Progeryonidae,7,6683,1
3069674,Conleyidae,7,6683,1
3069675,Sphaerodromiidae,7,6683,1
3069921,Ceromidae,7,41356,3
3069922,Hexisopodidae,7,41356,3
3069972,Arenimicrobiaceae,7,1748771,7
3070670,Lepidomeniidae,7,3698684,3
3071001,Caldicellulosiruptorales,6,3696366,31
3071002,Caldicellulosiruptoraceae,7,3071001,31
3071582,Candidatus Caldarchaeales,6,3696943,22
3071583,Candidatus Caldarchaeaceae,7,3071582,4
3071909,Candidatus Moduliflexota,4,3696272,8
3071910,Candidatus Moduliflexia,5,3071909,5
3071911,Candidatus Vecturitrichia,5,3071909,2
3071912,Candidatus Vecturitrichales,6,3071911,2
3071913,Candidatus Vecturitrichaceae,7,3071912,2
3071914,Candidatus Moduliflexales,6,3071910,5
3071915,Candidatus Moduliflexaceae,7,3071914,4
3072124,Thiovibrionaceae,7,3024411,4
3072296,Colacogloeaceae,7,3696697,39
3072297,Mycogloiocolacaceae,7,3696697,1
3072417,Synarachnactidae,7,3038134,2
3072461,Haliovirgaceae,7,203491,1
3072869,Candidatus Hydrothermarchaeia,5,1935019,4
3072870,Candidatus Hydrothermarchaeales,6,3072869,3
3072871,Candidatus Hydrothermarchaeaceae,7,3072870,2
3072902,Candidatus Hecatellales,6,3037982,5
3072903,Candidatus Hecatellaceae,7,3072902,2
3072910,Candidatus Geothermarchaeales,6,3700390,3
3072911,Candidatus Geothermarchaeaceae,7,3072910,1
3072935,Candidatus Mnemosynellales,6,183980,3
3072936,Candidatus Mnemosynellaceae,7,3072935,3
3072967,Candidatus Bathyarchaeales,6,3037982,15
3072968,Candidatus Bathyarchaeaceae,7,3072967,3
3073606,Candidatus Hakubellales,6,3699126,3
3073607,Candidatus Hakubellaceae,7,3073606,2
3073797,Phaethontiformes,6,8782,3
3073798,Eurypygiformes,6,8782,2
3073800,Pterocliformes,6,8782,11
3073801,Mesitornithiformes,6,8782,3
3073807,Otidiformes,6,8782,26
3073854,Suliformes,6,8782,65
3074113,Hirschioporaceae,7,139380,35
3074127,Trichaptaceae,7,139380,23
3074218,Alycaeidae,7,75116,21
3074304,Cordanaceae,7,292576,21
3075202,Candidatus Hebobacteria,5,67819,3
3075203,Candidatus Zipacnadia,5,67819,3
3075204,Candidatus Hebobacterales,6,3075202,2
3075205,Candidatus Zipacnadales,6,3075203,2
3075206,Candidatus Hebobacteraceae,7,3075204,2
3075207,Candidatus Zipacnadaceae,7,3075205,1
3075317,Sorochytriaceae,7,4805,1
3075347,Hepatosporidae,7,3696302,3
3075359,Aeminiaceae,7,2726947,2
3075765,Candidatus Tariuqbacteria,5,3031806,1
3075766,Candidatus Tariuqbacterales,6,3075765,1
3075767,Candidatus Tariuqbacteraceae,7,3075766,1
3076164,Abyssicoccaceae,7,1385,2
3076165,Salinicoccaceae,7,1385,6
3077087,Cannosphaeridae,7,238779,2
3077309,Atlanticellidae,7,1572407,2
3077321,Circoporidae,7,1572403,1
3078170,Hujiaoplasmataceae,7,2975519,2
3078889,Aeverrilliidae,7,51985,1
3078892,Victorellidae,7,51985,5
3078895,Penetrantiidae,7,51985,7
3078908,Terebriporidae,7,51985,1
3078913,Arachnidiidae,7,51985,1
3078917,Rhodocytophagaceae,7,768507,7
3079257,Candidatus Calditenuaceae,7,3071582,17
3079273,Desulfatiglandaceae,7,3024414,6
3079366,Hepeviridae,7,2732543,171
3079643,Aerosakkonemataceae,7,3396146,22
3079741,Anthocerotibacteraceae,7,307595,2
3079742,Aegeococcales,6,3028117,2
3079743,Thalassoporaceae,7,2881377,3
3079744,Acaryochloridales,6,3028117,130
3079745,Prochlorotrichales,6,3028117,15
3079746,Cymatolegaceae,7,3039985,39
3079747,Persinemataceae,7,3039985,8
3079748,Oculatellales,6,3028117,259
3079749,Leptolyngbyales,6,3028117,1534
3079750,Neosynechococcaceae,7,3120429,3
3079751,Geitlerinematales,6,3028117,194
3079752,Geitlerinemataceae,7,3079751,194
3079753,Coleofasciculales,6,3028117,321
3079754,Wilmottiaceae,7,3079753,95
3079755,Lusitaniellaceae,7,1890443,1
3079756,Halothecacae,7,1118,49
3079757,Gomontiellales,6,3028117,126
3079758,Konicacronemataceae,7,3079757,3
3079759,Aegeococcaceae,7,3079742,2
3079761,Nodulariaceae,7,1161,284
3080977,Siphonogorgiidae,7,3028843,1
3082117,Shumkoniaceae,7,204441,1
3082136,Richtersiidae,7,73930,12
3082380,Candidatus Darwinibacteriales,6,186801,3
3082381,Candidatus Darwinibacteriaceae,7,3082380,2
3082384,Candidatus Wallacebacteriaceae,7,3082380,1
3082720,Peptostreptococcales,6,186801,632
3082768,Christensenellales,6,186801,126
3082771,Acutalibacteraceae,7,186802,62
3082792,Saccharofermentanales,6,186801,4
3082793,Saccharofermentanaceae,7,3082792,2
3083158,Hymenodoridae,7,6683,4
3083290,Legerellidae,7,3696570,1
3084968,Thiohalomonadales,6,1236,12
3084969,Thiohalomonadaceae,7,3084968,7
3084970,Thiohalophilaceae,7,3084968,4
3084974,Candidatus Competibacterales,6,1236,1
3085094,Candidatus Spechtbacterales,6,3699548,1
3085095,Pseudohongiellaceae,7,72274,10
3085096,Ketobacteraceae,7,72274,8
3085097,Candidatus Promineifilaceae,7,3085098,12
3085098,Candidatus Promineifilales,6,1382928,13
3085109,Thiohalobacterales,6,1236,7
3085110,Thiohalobacteraceae,7,3085109,6
3085111,Thiohalorhabdales,6,1236,5
3085112,Thiohalorhabdaceae,7,3085111,5
3085113,Thiohalospirales,6,1236,4
3085114,Thiohalospiraceae,7,3085113,4
3085302,Pseudodiploosporaceae,7,5125,8
3085333,Candidatus Fermentithermobacillia,5,1239,6
3085334,Candidatus Fermentithermobacillales,6,3085333,6
3085335,Candidatus Fermentithermobacillaceae,7,3085334,6
3085636,Lachnospirales,6,186801,2268
3085642,Butyricicoccaceae,7,186802,72
3085656,Monoglobales,6,186801,6
3085657,Monoglobaceae,7,3085656,5
3086086,Dethiobacteria,5,1239,9
3086087,Dethiobacterales,6,3086086,8
3086088,Dethiobacteraceae,7,3086087,8
3086983,Candidatus Azobacteroidaceae,7,171549,1
3088722,Zonocotylidae,7,27871,1
3088888,Aurantibacillaceae,7,200666,1
3090882,Candidatus Aminicenantia,5,67817,7
3090883,Candidatus Aminicenantales,6,3090882,6
3090884,Candidatus Aminicenantaceae,7,3090883,3
3092474,Ricksolidae,7,3697046,1
3092867,Nadinidae,7,31265,1
3094750,Cabiropidae,7,29979,4
3094751,Cryptoniscidae,7,29979,1
3095179,Selenidioididae,7,1280411,2
3095335,Ellobiopsidales,6,2864,7
3095336,Ellobiopsidaceae,7,3095335,6
3095339,Dictyochaceae,7,35685,6
3096105,Eupelagonemidae,7,3694177,1
3096664,Candidatus Nemesobacterales,6,1752716,6
3096665,Candidatus Spongomicrobiaceae,7,3096664,1
3096666,Candidatus Mycalebacteriaceae,7,3096664,2
3096667,Candidatus Nemesobacteraceae,7,3096664,2
3097033,Candidatus Altarchaeaceae,7,1803511,10
3097285,Candidatus Caldatribacteriota,4,3696272,1
3098096,Shiellaceae,7,768507,1
3100166,Halobacteriota,4,3366610,15
3101797,Sanguinicolidae,7,6180,6
3103149,Oceanococcaceae,7,135613,9
3103491,Trigonocidaridae,7,2785018,1
3104269,Woeseiales,6,1236,10
3104716,Desulfitisporaceae,7,3104718,3
3104717,Desulfitisporia,5,1239,3
3104718,Desulfitisporales,6,3104717,3
3104746,Methylohalomonadales,6,1236,3
3104747,Methylohalomonadaceae,7,3104746,3
3108006,Microcaldia,5,1801631,1
3108007,Microcaldales,6,3108006,1
3108008,Microcaldaceae,7,3108007,1
3108222,Geminicoccales,6,28211,67
3108894,Immergentiidae,7,51985,9
3111412,Kaonashiidae,7,3696289,1
3113816,Melitheidae,7,3028843,1
3113901,Anaeramoebidae,7,3696289,6
3114890,Rhabdophryidae,7,163656,1
3114989,Saccharomycomorphidae,7,1238681,1
3115841,Cladocoridae,7,6125,9
3116912,Lepidocharontidae,7,29979,1
3118102,Heteroziidae,7,6683,1
3118652,Anaerotignaceae,7,3085636,11
3118653,Acidaminobacteraceae,7,3082720,12
3118654,Caminicellaceae,7,3082720,14
3118655,Filifactoraceae,7,3082720,45
3118656,Natronincolaceae,7,3082720,48
3118657,Thermotaleaceae,7,3082720,22
3118658,Tindalliaceae,7,3082720,18
3118661,Alicyclobacillia,5,1239,1
3118662,Bradymonadia,5,2818505,1
3118664,Brevinematia,5,203691,1
3118665,Desulfitobacteriia,5,3696272,2
3118666,Desulfotomaculia,5,3696272,5
3118668,Leptospirillia,5,3696272,1
3118669,Magnetococcia,5,1224,66
3118671,Methanosarcinia,5,3100166,1
3118672,Peptococcia,5,3696272,3
3118674,Symbiobacteriia,5,3696272,1
3118675,Syntrophomonadia,5,3696272,3
3118676,Thermaerobacteria,5,3696272,1
3118677,Thermincolia,5,201174,5
3118679,Thermosulfidibacteria,5,3123113,5
3118680,Vampirovibriophyceae,5,1798710,14
3118682,Leptospiria,5,203691,4
3118719,Xenasmatellaceae,7,3696974,28
3118728,Candidatus Hydrogenedentaceae,7,3118729,3
3118729,Candidatus Hydrogenedentales,6,3118731,4
3118731,Candidatus Hydrogenedentia,5,142187,4
3119094,Kahakuloaceae,7,186784,1
3119376,Plerogyridae,7,6125,6
3119552,Candidatus Azoamicaceae,7,3696285,7
3119612,Tjalfiellidae,7,140471,1
3119832,Candidatus Puniceispirillales,6,28211,54
3119833,Candidatus Puniceispirillaceae,7,3119832,12
3120113,Minisyncoccia,5,1752724,10
3120114,Minisyncoccales,6,3120113,7
3120115,Candidatus Paceibacteraceae,7,3120114,3
3120161,Peptoclostridiaceae,7,3082720,28
3120162,Tepidibacteraceae,7,3082720,7
3120282,Pallidoperidiaceae,7,37989,30
3120394,Acetivibrionales,6,186801,24
3120395,Acetobacterales,6,28211,1670
3120397,Ammonificales,6,3118666,1
3120400,Azospirillales,6,28211,2
